,age,education,hours-per-week,workclass_Private,workclass_Public,workclass_Self-emp,marital-status_Married,marital-status_Single,race_Amer-Indian,race_Asian,race_Black,race_Hispanic,race_White,sex_Female,sex_Male,income_<=50K,income_>50K
2820,28,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2821,35,9,50,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2822,40,13,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2823,55,13,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2824,21,9,65,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2825,49,10,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2826,51,16,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2827,57,15,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2828,51,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2829,38,6,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
2830,24,9,32,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2831,45,9,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2832,28,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2833,42,15,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2834,22,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2835,28,14,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2836,60,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
2837,31,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2838,47,10,75,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2839,30,9,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2840,61,14,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2841,71,13,6,0,1,0,1,0,0,0,0,0,1,1,0,1,0
2842,42,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2843,44,8,55,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2844,46,10,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2845,50,15,52,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2846,27,13,9,0,1,0,0,1,0,0,0,0,1,0,1,1,0
2847,21,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2848,25,9,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2849,61,3,56,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2850,54,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2851,31,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2852,53,10,30,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2853,39,12,55,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2854,57,15,50,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2855,48,13,44,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2856,30,10,56,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2857,35,9,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2858,42,9,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2859,34,9,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2860,59,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2861,69,6,20,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2862,29,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2863,40,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2864,21,10,15,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2865,40,12,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2866,43,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2867,36,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2868,41,9,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2869,20,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2870,41,13,40,0,1,0,1,0,0,0,0,0,1,1,0,1,0
2871,34,10,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2872,48,7,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2873,27,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2874,35,10,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2875,27,9,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
2876,20,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2877,18,10,15,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2878,32,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2879,38,14,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2880,23,10,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
2881,28,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2882,40,15,38,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2883,35,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2884,74,10,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2885,28,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2886,23,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2887,20,10,10,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2888,38,9,56,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2889,46,9,25,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2890,51,13,50,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2891,40,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2892,48,15,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2893,60,5,84,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2894,48,13,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2895,46,13,70,0,1,0,1,0,0,0,0,0,1,1,0,1,0
2896,48,13,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2897,24,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2898,45,10,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2899,18,8,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2900,39,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2901,65,9,65,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2902,22,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2903,20,10,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2904,28,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2905,46,15,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2906,42,13,48,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2907,61,16,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2908,28,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2909,18,10,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2910,24,13,40,0,1,0,0,1,0,1,0,0,0,0,1,1,0
2911,45,16,56,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2912,24,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2913,44,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2914,20,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2915,38,10,55,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2916,52,13,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2917,25,12,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2918,19,3,36,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2919,54,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2920,21,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2921,26,9,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
2922,42,11,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2923,19,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2924,55,14,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2925,44,9,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2926,25,13,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2927,26,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2928,64,12,40,0,1,0,0,1,0,0,0,0,1,1,0,0,1
2929,41,7,40,1,0,0,0,1,0,0,0,1,0,1,0,1,0
2930,43,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2931,45,9,48,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2932,38,13,44,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2933,60,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2934,45,10,50,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2935,51,6,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2936,37,9,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2937,22,10,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2938,44,9,65,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2939,27,9,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2940,47,9,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2941,32,14,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1
2942,40,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2943,41,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2944,26,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2945,47,10,40,1,0,0,1,0,0,1,0,0,0,0,1,1,0
2946,55,9,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2947,38,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2948,24,13,15,0,1,0,0,1,0,0,0,0,1,0,1,1,0
2949,64,16,25,0,0,1,1,0,0,0,0,0,1,0,1,0,1
2950,56,13,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2951,41,9,49,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2952,33,9,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2953,33,15,42,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2954,21,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2955,59,9,40,0,1,0,1,0,0,0,1,0,0,0,1,1,0
2956,58,11,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2957,43,14,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
2958,21,9,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
2959,45,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2960,53,9,50,0,1,0,1,0,0,0,0,0,1,1,0,0,1
2961,38,15,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2962,27,6,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
2963,53,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2964,38,14,35,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2965,31,13,70,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2966,41,9,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2967,22,10,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
2968,43,14,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2969,41,10,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
2970,27,10,35,1,0,0,1,0,0,0,0,0,1,1,0,1,0
2971,41,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
2972,36,15,45,1,0,0,0,1,0,0,0,0,1,0,1,0,1
2973,49,13,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
2974,20,9,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2975,58,9,45,0,0,1,1,0,0,0,0,0,1,1,0,1,0
2976,35,8,40,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2977,30,9,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
2978,21,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2979,29,12,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2980,40,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
2981,54,13,40,0,1,0,0,1,0,1,0,0,0,1,0,0,1
2982,35,13,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2983,35,13,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2984,40,13,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
2985,59,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2986,43,10,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2987,39,6,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
2988,51,4,30,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2989,71,10,60,1,0,0,0,1,0,0,0,0,1,1,0,1,0
2990,33,8,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
2991,28,9,35,1,0,0,0,1,0,0,1,0,0,0,1,1,0
2992,30,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2993,20,3,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2994,51,9,50,0,0,1,1,0,0,0,0,0,1,0,1,1,0
2995,39,9,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
2996,62,10,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2997,37,9,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2998,28,5,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
2999,23,9,48,1,0,0,0,1,0,1,0,0,0,0,1,1,0
3000,39,13,30,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3001,50,13,65,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3002,31,4,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3003,45,13,50,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3004,47,6,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3005,59,9,18,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3006,32,12,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3007,49,13,55,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3008,74,9,17,0,1,0,1,0,0,0,0,0,1,0,1,1,0
3009,22,10,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3010,32,10,55,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3011,34,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3012,59,13,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3013,36,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3014,59,7,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3015,47,13,70,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3016,53,9,45,0,1,0,1,0,0,0,0,0,1,0,1,1,0
3017,25,10,35,0,0,1,0,1,0,0,0,0,1,0,1,1,0
3018,44,13,65,1,0,0,0,1,0,0,1,0,0,0,1,1,0
3019,57,15,35,0,0,1,1,0,0,0,0,0,1,1,0,0,1
3020,42,13,80,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3021,58,6,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
3022,39,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3023,45,4,48,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3024,47,13,35,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3025,56,2,25,0,0,1,0,1,0,0,0,0,1,0,1,1,0
3026,52,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3027,34,9,35,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3028,36,4,35,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3029,41,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3030,30,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3031,44,13,40,1,0,0,1,0,0,0,0,1,0,0,1,1,0
3032,34,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3033,41,10,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
3034,29,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3035,25,5,48,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3036,42,13,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
3037,48,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3038,26,11,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3039,64,9,40,0,0,1,1,0,0,0,0,0,1,1,0,0,1
3040,46,13,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3041,38,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3042,49,7,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
3043,23,10,20,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3044,46,13,40,0,1,0,0,1,0,0,0,0,1,1,0,0,1
3045,30,9,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3046,49,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3047,44,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3048,31,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3049,19,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3050,45,12,38,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3051,34,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3052,26,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3053,38,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3054,31,10,43,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3055,36,12,50,0,0,1,0,1,0,0,0,0,1,0,1,1,0
3056,31,13,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3057,30,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3058,37,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3059,30,13,50,1,0,0,0,1,0,0,1,0,0,0,1,0,1
3060,73,6,10,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3061,38,14,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3062,30,6,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3063,33,9,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3064,52,13,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3065,58,10,46,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3066,34,14,50,0,1,0,0,1,0,0,0,0,1,1,0,1,0
3067,35,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3068,59,9,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3069,45,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3070,27,10,48,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3071,31,16,50,0,1,0,0,1,0,0,0,0,1,0,1,0,1
3072,45,10,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3073,40,9,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3074,27,15,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3075,19,9,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3076,29,3,25,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3077,34,10,72,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3078,32,12,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
3079,49,7,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3080,38,7,40,1,0,0,0,1,0,0,0,0,1,1,0,0,1
3081,62,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3082,39,9,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3083,43,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3084,22,10,60,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3085,24,9,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3086,25,10,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3087,19,10,28,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3088,31,12,41,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3089,53,7,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3090,61,9,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3091,47,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3092,37,9,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3093,50,13,30,0,0,1,0,1,0,0,0,0,1,0,1,1,0
3094,27,10,44,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3095,58,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3096,38,9,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0
3097,39,12,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3098,36,10,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3099,56,13,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3100,26,9,55,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3101,23,13,38,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3102,47,7,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
3103,68,8,30,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3104,47,10,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
3105,45,10,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3106,26,10,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3107,20,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3108,46,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3109,37,12,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3110,37,10,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3111,43,10,42,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3112,59,14,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3113,39,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3114,32,10,54,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3115,63,10,16,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3116,45,13,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3117,38,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3118,26,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3119,34,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3120,41,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3121,26,9,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
3122,53,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3123,33,9,35,1,0,0,1,0,0,0,0,0,1,1,0,0,1
3124,46,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3125,31,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3126,24,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3127,57,9,62,0,1,0,0,1,0,0,0,0,1,1,0,1,0
3128,40,9,47,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3129,41,11,84,0,0,1,1,0,0,0,0,1,0,0,1,1,0
3130,20,10,26,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3131,45,7,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3132,27,11,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3133,36,3,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3134,30,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3135,36,13,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
3136,25,9,40,1,0,0,1,0,0,0,0,1,0,0,1,1,0
3137,31,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
3138,49,9,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3139,26,7,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3140,25,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3141,29,11,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3142,24,10,52,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3143,41,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3144,35,14,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
3145,57,13,40,0,0,1,1,0,0,0,0,0,1,1,0,0,1
3146,21,7,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3147,29,6,32,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3148,36,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3149,20,10,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3150,51,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3151,39,7,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3152,36,13,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3153,40,15,70,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3154,61,9,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3155,38,15,60,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3156,21,9,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3157,40,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3158,46,6,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3159,21,10,54,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3160,35,6,50,0,0,1,1,0,0,0,1,0,0,0,1,1,0
3161,39,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3162,38,9,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3163,30,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3164,28,5,40,1,0,0,0,1,0,0,0,1,0,0,1,1,0
3165,32,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3166,46,11,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3167,40,11,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3168,47,9,40,1,0,0,1,0,0,0,1,0,0,1,0,0,1
3169,44,6,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3170,38,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3171,46,13,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
3172,51,16,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3173,45,16,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3174,20,10,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3175,44,13,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3176,33,11,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3177,18,9,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
3178,61,15,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1
3179,50,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
3180,47,9,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
3181,34,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3182,53,9,60,1,0,0,1,0,0,0,1,0,0,0,1,1,0
3183,39,10,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
3184,58,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3185,26,7,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
3186,41,3,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
3187,47,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
3188,31,11,40,1,0,0,1,0,1,0,0,0,0,0,1,1,0
3189,52,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3190,29,12,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
3191,43,5,50,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3192,42,14,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3193,35,10,30,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3194,41,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
